"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0R280","2020-04-03 07:00:00","242.000","64.000","1.200","20.300","0.870","991.100","","0.000","-99.000","-99.000","-99.000","20.900","","20.000",""
"C0E610","2020-04-03 07:00:00","850.000","0.000","0.000","18.100","0.700","924.000","","1.000","-99.000","-99.000","-99.000","18.100","","14.700",""
"C0Z310","2020-04-03 07:00:00","59.000","346.000","0.700","20.000","0.990","1013.700","","0.000","-99.000","-99.000","-99.000","20.000","","18.800",""
"C0S700","2020-04-03 07:00:00","507.000","182.000","1.200","17.600","0.910","963.000","","0.000","-99.000","-99.000","-99.000","17.600","","15.900",""
"C0T9G0","2020-04-03 07:00:00","605.000","0.000","0.000","17.800","0.990","953.400","","0.000","-99.000","-99.000","-99.000","17.800","","16.000",""
"C0U520","2020-04-03 07:00:00","517.000","239.000","0.600","16.400","0.990","963.100","","4.000","-99.000","-99.000","-99.000","16.400","","15.600",""
"C0E750","2020-04-03 07:00:00","62.000","11.000","1.100","18.700","0.950","1010.500","","0.500","-99.000","-99.000","-99.000","18.700","","18.000",""
"C0G660","2020-04-03 07:00:00","27.000","18.000","1.900","19.900","0.900","1016.500","","0.000","-99.000","-99.000","-99.000","19.900","","19.100",""
"C0U720","2020-04-03 07:00:00","1260.000","0.000","0.200","13.900","1.000","892.100","","2.500","-99.000","-99.000","-99.000","13.900","","13.100",""
"C0R690","2020-04-03 07:00:00","248.000","32.000","1.300","19.800","0.960","989.600","","0.000","-99.000","-99.000","-99.000","20.900","","19.800",""
"C0X150","2020-04-03 07:00:00","18.000","38.000","2.200","20.300","0.880","1017.600","","0.000","-99.000","-99.000","-99.000","20.800","","19.900",""
"C0Z050","2020-04-03 07:00:00","830.000","0.000","0.200","15.800","0.990","928.700","","0.500","-99.000","-99.000","-99.000","15.800","","15.300",""
"C0I490","2020-04-03 07:00:00","1601.000","206.000","0.400","15.200","0.820","845.800","","0.000","-99.000","-99.000","-99.000","15.200","","13.500",""
"C0I090","2020-04-03 07:00:00","910.000","194.000","0.800","17.700","0.930","916.800","","0.000","-99.000","-99.000","-99.000","18.500","","16.700",""
"C0X240","2020-04-03 07:00:00","394.000","177.000","0.300","19.600","0.900","973.400","","0.000","-99.000","-99.000","-99.000","19.600","","17.400",""
"C0S990","2020-04-03 07:00:00","409.000","32.000","1.800","19.900","0.850","973.100","","0.000","-99.000","-99.000","-99.000","19.900","","18.400",""
"C0E850","2020-04-03 07:00:00","104.000","0.000","0.000","17.600","0.970","1006.900","","1.000","-99.000","-99.000","-99.000","17.600","","17.100",""
"C0T9B0","2020-04-03 07:00:00","558.000","242.000","0.400","18.100","0.910","957.500","","0.000","-99.000","-99.000","-99.000","18.100","","16.700",""
"C0G650","2020-04-03 07:00:00","34.000","4.000","0.900","19.900","0.990","1014.200","","0.000","-99.000","-99.000","-99.000","20.700","","19.500",""
"C0K580","2020-04-03 07:00:00","26.000","7.000","2.100","19.500","0.990","1016.600","","0.000","-99.000","-99.000","-99.000","19.700","","18.800",""
"C0X050","2020-04-03 07:00:00","25.000","349.000","1.300","19.400","0.980","1014.200","","0.000","-99.000","-99.000","-99.000","20.100","","19.000",""
"CM0100","2020-04-03 07:00:00","25.000","41.000","2.400","19.400","0.840","1016.500","","0.500","-99.000","-99.000","-99.000","19.600","","18.900",""
"C0AC70","2020-04-03 07:00:00","71.000","82.000","0.900","18.900","0.940","1010.800","","0.500","-99.000","-99.000","-99.000","19.300","","18.600",""
"CM0130","2020-04-03 07:00:00","11.000","11.000","3.600","20.800","0.800","1017.700","","0.000","-99.000","-99.000","-99.000","21.700","","20.600",""
"C0W110","2020-04-03 07:00:00","16.000","29.000","6.100","13.100","0.890","1019.100","","1.000","-99.000","-99.000","-99.000","13.900","","13.100",""
"C0R670","2020-04-03 07:00:00","26.000","16.000","1.400","24.300","0.620","1016.100","","0.000","-99.000","-99.000","-99.000","24.300","","23.200",""
"C0X120","2020-04-03 07:00:00","28.000","359.000","2.300","19.900","0.890","1016.200","","0.000","-99.000","-99.000","-99.000","20.500","","19.700",""
"C0R100","2020-04-03 07:00:00","1006.000","0.000","0.100","15.900","0.990","907.200","","0.000","-99.000","-99.000","-99.000","16.400","","15.000",""
"C0C700","2020-04-03 07:00:00","151.000","4.000","1.700","17.600","0.960","1002.300","","0.000","-99.000","-99.000","-99.000","17.800","","17.300",""
"C0W130","2020-04-03 07:00:00","18.000","21.000","4.900","20.000","0.850","1015.800","","0.000","12.200","23.000","","20.200","","19.600",""
"C0F9R0","2020-04-03 07:00:00","20.000","50.000","2.700","19.000","1.000","1017.100","","0.500","-99.000","-99.000","-99.000","19.000","","18.600",""
"C0V660","2020-04-03 07:00:00","25.000","41.000","1.400","20.000","0.900","1015.600","","0.000","-99.000","-99.000","-99.000","22.200","","20.000",""
"C0G780","2020-04-03 07:00:00","27.000","15.000","2.000","19.700","0.910","1015.000","","0.000","-99.000","-99.000","-99.000","19.700","","19.100",""
"C0C590","2020-04-03 07:00:00","72.000","22.000","1.900","18.500","0.920","1010.600","","0.000","-99.000","-99.000","-99.000","18.700","","18.100",""
"C0M790","2020-04-03 07:00:00","15.000","22.000","1.700","19.200","0.860","1015.500","","0.000","-99.000","-99.000","-99.000","19.900","","19.000",""
"C0R130","2020-04-03 07:00:00","1040.000","266.000","0.900","16.300","0.990","901.300","","0.000","-99.000","-99.000","-99.000","18.100","","15.800",""
"C0AH30","2020-04-03 07:00:00","755.000","160.000","4.700","17.100","1.000","934.100","","0.500","-99.000","-99.000","-99.000","17.300","","16.200",""
"C0X170","2020-04-03 07:00:00","50.000","39.000","1.200","19.800","0.970","1011.900","","0.000","-99.000","-99.000","-99.000","21.100","","19.600",""
"C0K291","2020-04-03 07:00:00","8.000","39.000","2.300","20.300","0.900","1017.800","","0.000","-99.000","-99.000","-99.000","20.700","","19.900",""
"C0D480","2020-04-03 07:00:00","223.000","0.000","0.000","17.700","0.980","992.600","","0.000","-99.000","-99.000","-99.000","17.800","","16.700",""
"C0U860","2020-04-03 07:00:00","5.000","262.000","0.900","19.800","1.000","1019.400","","5.000","-99.000","-99.000","-99.000","19.800","","19.200",""
"C0UA50","2020-04-03 07:00:00","808.000","157.000","2.200","16.000","1.000","928.500","","2.000","-99.000","-99.000","-99.000","16.000","","14.900",""
"C0X320","2020-04-03 07:00:00","30.000","360.000","1.900","19.600","0.870","1014.100","","0.000","-99.000","-99.000","-99.000","20.000","","18.600",""
"C0T960","2020-04-03 07:00:00","120.000","0.000","0.100","19.000","0.990","1006.000","","0.000","-99.000","-99.000","-99.000","19.000","","18.400",""
"C0SA80","2020-04-03 07:00:00","136.000","226.000","0.300","19.600","0.910","1003.700","","0.000","-99.000","-99.000","-99.000","19.900","","18.100",""
"C0E780","2020-04-03 07:00:00","160.000","342.000","0.600","17.900","1.000","1000.600","","1.500","-99.000","-99.000","-99.000","17.900","","17.400",""
"C0F9Q0","2020-04-03 07:00:00","149.000","329.000","2.500","18.300","1.000","1000.400","","1.000","-99.000","-99.000","-99.000","18.300","","17.800",""
"C0F9X0","2020-04-03 07:00:00","166.000","11.000","3.200","17.700","0.990","1003.800","","1.000","-99.000","-99.000","-99.000","17.700","","17.000",""
"C0S730","2020-04-03 07:00:00","110.000","37.000","3.600","20.600","0.990","1006.700","","1.500","-99.000","-99.000","-99.000","21.800","","20.400",""
"C0T790","2020-04-03 07:00:00","2830.000","269.000","0.700","8.800","0.930","729.800","","0.500","8.000","332.000","","9.600","","8.800",""
"C0V750","2020-04-03 07:00:00","50.000","357.000","1.400","20.500","0.910","1013.600","","0.000","-99.000","-99.000","-99.000","22.300","","20.300",""
"C0K530","2020-04-03 07:00:00","12.000","36.000","2.700","20.700","0.870","1016.900","","0.000","-99.000","-99.000","-99.000","20.700","","20.000",""
"C0M780","2020-04-03 07:00:00","30.000","31.000","0.900","19.300","0.870","1015.200","","0.000","-99.000","-99.000","-99.000","20.000","","19.100",""
"C0V360","2020-04-03 07:00:00","94.000","1.000","0.300","18.900","0.960","1006.900","","0.000","-99.000","-99.000","-99.000","20.000","","18.000",""
"C0K510","2020-04-03 07:00:00","10.000","64.000","1.300","19.600","0.880","1016.400","","0.000","-99.000","-99.000","-99.000","20.200","","19.400",""
"C0D650","2020-04-03 07:00:00","97.000","31.000","2.500","18.200","0.930","1008.200","","0.000","-99.000","-99.000","-99.000","18.600","","18.000",""
"C0V630","2020-04-03 07:00:00","19.000","26.000","0.700","20.400","0.850","1015.800","","0.000","-99.000","-99.000","-99.000","21.400","","19.900",""
"C0U910","2020-04-03 07:00:00","17.000","88.000","0.400","19.100","0.950","1017.500","","1.000","-99.000","-99.000","-99.000","19.300","","18.500",""
"C0U600","2020-04-03 07:00:00","10.000","0.000","0.100","19.100","0.990","1017.900","","5.000","-99.000","-99.000","-99.000","19.100","","18.700",""
"C0G820","2020-04-03 07:00:00","29.000","12.000","1.000","19.500","0.920","1014.200","","0.000","-99.000","-99.000","-99.000","19.800","","18.900",""
"C0R590","2020-04-03 07:00:00","72.000","27.000","1.000","20.300","0.990","1009.600","","0.000","-99.000","-99.000","-99.000","22.400","","20.000",""
"C0A9E0","2020-04-03 07:00:00","26.000","345.000","1.600","18.800","0.910","1016.900","","0.500","-99.000","-99.000","-99.000","20.500","","18.600",""
"C0R480","2020-04-03 07:00:00","57.000","9.000","0.900","20.700","0.920","1010.800","","0.000","-99.000","-99.000","-99.000","22.300","","20.300",""
"C0X300","2020-04-03 07:00:00","70.000","10.000","0.600","19.300","0.920","1009.800","","0.000","-99.000","-99.000","-99.000","20.100","","18.900",""
"C0U970","2020-04-03 07:00:00","7.000","0.000","0.000","19.200","0.970","1020.000","","2.500","-99.000","-99.000","-99.000","19.300","","18.900",""
"C0R340","2020-04-03 07:00:00","230.000","25.000","0.600","20.500","0.860","991.700","","0.000","-99.000","-99.000","-99.000","20.600","","19.000",""
"C0M750","2020-04-03 07:00:00","10.000","31.000","2.900","19.900","0.860","1017.100","","0.000","-99.000","-99.000","-99.000","20.500","","19.900",""
"C0I110","2020-04-03 07:00:00","161.000","345.000","1.100","19.300","0.940","1000.300","","0.000","-99.000","-99.000","-99.000","20.300","","19.200",""
"C0V370","2020-04-03 07:00:00","74.000","0.000","0.000","19.200","1.000","1010.200","","0.000","-99.000","-99.000","-99.000","20.200","","18.500",""
"C0C690","2020-04-03 07:00:00","242.000","7.000","1.100","17.300","0.880","991.400","","0.500","-99.000","-99.000","-99.000","17.400","","16.700",""
"C0A540","2020-04-03 07:00:00","401.000","91.000","0.400","17.600","0.990","972.700","","0.000","-99.000","-99.000","-99.000","17.700","","17.300",""
"C0SA60","2020-04-03 07:00:00","6.000","335.000","1.000","20.600","0.870","1018.200","","0.000","-99.000","-99.000","-99.000","20.700","","20.000",""
"C0H950","2020-04-03 07:00:00","192.000","278.000","0.600","18.300","0.990","996.200","","0.000","-99.000","-99.000","-99.000","19.100","","18.200",""
"C0O960","2020-04-03 07:00:00","112.000","38.000","0.600","18.800","0.940","1004.500","","0.000","-99.000","-99.000","-99.000","19.900","","18.300",""
"C0E880","2020-04-03 07:00:00","507.000","330.000","1.200","15.800","0.990","960.600","","1.500","-99.000","-99.000","-99.000","15.900","","15.500",""
"C0AH10","2020-04-03 07:00:00","30.000","76.000","1.300","20.000","1.000","1015.300","","0.500","-99.000","-99.000","-99.000","20.300","","19.900",""
"C0R680","2020-04-03 07:00:00","13.000","23.000","1.900","21.900","0.910","1017.400","","1.000","-99.000","-99.000","-99.000","23.400","","21.700",""
"C0X210","2020-04-03 07:00:00","38.000","357.000","1.700","19.300","0.950","1012.000","","0.000","-99.000","-99.000","-99.000","20.300","","19.000",""
"C0D430","2020-04-03 07:00:00","87.000","0.000","0.000","18.400","0.990","1008.000","","0.500","-99.000","-99.000","-99.000","18.400","","17.500",""
"C0AD30","2020-04-03 07:00:00","20.000","324.000","1.500","19.600","0.880","1014.800","","0.000","-99.000","-99.000","-99.000","19.600","","19.100",""
"C0R240","2020-04-03 07:00:00","87.000","121.000","0.700","20.400","0.950","1007.600","","0.000","-99.000","-99.000","-99.000","21.100","","19.400",""
"C0AI30","2020-04-03 07:00:00","26.000","36.000","0.600","19.800","0.990","1017.000","","0.500","-99.000","-99.000","-99.000","20.500","","19.300",""
"C0U960","2020-04-03 07:00:00","1885.000","5.000","1.300","10.700","0.990","818.300","","3.000","-99.000","-99.000","-99.000","11.500","","9.100",""
"C0T9E0","2020-04-03 07:00:00","415.000","0.000","0.000","17.500","0.970","973.800","","0.000","-99.000","-99.000","-99.000","17.500","","16.800",""
"C0D550","2020-04-03 07:00:00","1956.000","0.000","0.000","10.800","0.930","815.100","","0.500","-99.000","-99.000","-99.000","11.500","","10.000",""
"C0C630","2020-04-03 07:00:00","209.000","6.000","0.800","17.800","0.950","995.000","","0.500","-99.000","-99.000","-99.000","17.800","","17.200",""
"C0O900","2020-04-03 07:00:00","9.000","22.000","1.600","19.700","0.990","1017.300","","0.000","-99.000","-99.000","-99.000","20.300","","19.200",""
"C0AD00","2020-04-03 07:00:00","86.000","67.000","1.200","19.200","0.930","1010.100","","0.000","-99.000","-99.000","-99.000","19.200","","18.800",""
"C0V700","2020-04-03 07:00:00","24.000","21.000","1.500","21.100","0.860","1014.600","","0.000","-99.000","-99.000","-99.000","23.700","","21.000",""
"C0AH00","2020-04-03 07:00:00","38.000","45.000","0.900","19.000","1.000","1014.500","","0.500","-99.000","-99.000","-99.000","19.300","","18.300",""
"C0X080","2020-04-03 07:00:00","2.000","25.000","3.500","20.300","0.860","1017.900","","0.000","-99.000","-99.000","-99.000","20.500","","19.800",""
"C0G910","2020-04-03 07:00:00","42.000","20.000","1.100","19.400","0.940","1012.300","","0.000","-99.000","-99.000","-99.000","19.800","","18.800",""
"C0I480","2020-04-03 07:00:00","2165.000","0.000","0.200","11.500","0.960","792.300","","0.000","-99.000","-99.000","-99.000","11.700","","10.900",""
"C0A860","2020-04-03 07:00:00","362.000","35.000","1.600","17.000","1.000","977.500","","0.000","-99.000","-99.000","-99.000","17.000","","16.600",""
"C0U940","2020-04-03 07:00:00","25.000","263.000","1.100","18.200","1.000","1017.600","","2.500","-99.000","-99.000","-99.000","18.300","","17.600",""
"C0S970","2020-04-03 07:00:00","19.000","283.000","1.800","21.600","0.830","1016.700","","0.000","-99.000","-99.000","-99.000","22.100","","20.600",""
"C0V260","2020-04-03 07:00:00","126.000","0.000","0.000","19.800","0.990","1003.400","","0.000","-99.000","-99.000","-99.000","21.200","","19.100",""
"C0H990","2020-04-03 07:00:00","3076.000","213.000","7.200","6.100","0.990","708.600","","0.000","-99.000","-99.000","-99.000","6.800","","6.100",""
"C0F9K0","2020-04-03 07:00:00","30.000","38.000","2.300","19.200","0.930","1013.600","","0.500","-99.000","-99.000","-99.000","19.200","","18.500",""
"C0AH90","2020-04-03 07:00:00","660.000","0.000","0.000","15.400","0.990","947.400","","5.000","-99.000","-99.000","-99.000","15.400","","14.700",""
"C0W150","2020-04-03 07:00:00","42.000","61.000","3.400","16.000","0.900","1014.900","","0.500","-99.000","-99.000","-99.000","16.700","","15.600",""
"C0F850","2020-04-03 07:00:00","379.000","306.000","1.200","18.100","0.990","974.600","","0.000","-99.000","-99.000","-99.000","18.100","","17.500",""
"C0AH50","2020-04-03 07:00:00","275.000","356.000","1.000","17.100","0.990","987.400","","0.500","-99.000","-99.000","-99.000","17.200","","16.600",""
"C0Z160","2020-04-03 07:00:00","124.000","0.000","0.100","18.800","0.960","1008.900","","0.000","-99.000","-99.000","-99.000","19.100","","18.600",""
"C0R540","2020-04-03 07:00:00","17.000","15.000","1.200","21.800","0.890","1016.000","","0.000","-99.000","-99.000","-99.000","22.700","","21.400",""
"C0K480","2020-04-03 07:00:00","56.000","4.000","2.100","18.500","0.990","1011.600","","0.000","-99.000","-99.000","-99.000","19.100","","18.200",""
"C0H890","2020-04-03 07:00:00","440.000","0.000","0.000","19.200","0.950","967.200","","0.000","-99.000","-99.000","-99.000","19.500","","18.800",""
"C0S770","2020-04-03 07:00:00","375.000","0.000","0.000","19.100","0.920","976.300","","0.000","-99.000","-99.000","-99.000","19.500","","17.500",""
"C0X230","2020-04-03 07:00:00","29.000","6.000","2.600","19.500","0.860","1016.300","","0.000","-99.000","-99.000","-99.000","20.000","","19.200",""
"C0B010","2020-04-03 07:00:00","38.000","64.000","1.000","19.100","1.000","1012.700","","0.500","-99.000","-99.000","-99.000","19.100","","18.300",""
"C0R490","2020-04-03 07:00:00","49.000","0.000","0.100","20.900","0.930","1011.900","","0.000","-99.000","-99.000","-99.000","22.400","","20.500",""
"C0V440","2020-04-03 07:00:00","27.000","310.000","1.800","-99.000","0.960","1014.500","","0.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0SA40","2020-04-03 07:00:00","200.000","0.000","0.100","18.600","0.960","997.300","","0.000","-99.000","-99.000","-99.000","18.800","","18.000",""
"C0Z280","2020-04-03 07:00:00","224.000","207.000","0.300","18.300","0.990","995.800","","0.000","-99.000","-99.000","-99.000","18.500","","17.700",""
"C0Z070","2020-04-03 07:00:00","247.000","0.000","0.000","18.200","0.990","990.900","","0.000","-99.000","-99.000","-99.000","18.200","","17.600",""
